complaint_id,unique_key,borough,post_code,apartment,problem_status_date,space_type,complaint_status,nta,problem_status,block,STAT_TS,ISSUE_ID,bin,unit_type,BUILDING_ID,LNG_AXIS,received_date,problem_duplicate_flag,CNL_SECT,bbl
5084201,16058378.0,BROOKLYN,11213.0,2A,2010-02-26T14:18:18.000,ENTRANCE,CLOSE,Crown Heights (North),CLOSE,1903-10-14,2010-02-27,10080263,3037016.0,APARTMENT,373668,-73.9350,2010-02-22T09:15:16.000,False,Zone-35,3013830027
12150588,57471487.0,BROOKLYN,,7B,2023-05-17T11:14:00.000,ENTIRE APARTMENT,CLOSE,Midwood,CLOSE,1918-07-10,2023-05-18,24070662,3000000.0,APARTMENT,897241,-73.9551,2023-05-01T17:02:59.000,False,Zone-48,3067660086
5069860,15975192.0,MANHATTAN,10033.0,32B,2010-02-17T17:07:58.000,KITCHEN,CLOSE,Washington Heights (South),CLOSE,1905-10-31,2010-03-04,10046900,1063154.0,APARTMENT,806004,-73.9357,2010-02-10T19:44:16.000,False,Zone-10,1021310013
5089413,16085025.0,BRONX,10462.0,BLDG,2010-02-26T13:42:30.000,ENTIRE BUILDING,CLOSE,Pelham Parkway-Van Nest,CLOSE,1911-09-30,2010-02-26,10093981,2048823.0,BUILDING,118820,-73.8648,2010-02-25T13:09:41.000,False,Zone-13,2042910024
12298017,58697646.0,BROOKLYN,11209.0,4FL,2023-09-20T09:46:26.000,ENTIRE APARTMENT,CLOSE,Bay Ridge,CLOSE,1916-03-03,2023-09-21,24407505,3147307.0,APARTMENT,127996,-74.0270,2023-09-01T11:10:07.000,False,Zone-43,3059070047
5057535,15928170.0,BROOKLYN,11233.0,1,2010-02-07T12:40:34.000,ENTIRE APARTMENT,CLOSE,Bedford-Stuyvesant (East),CLOSE,1904-02-27,2010-02-08,10020909,3041223.0,APARTMENT,333075,-73.9189,2010-02-03T18:59:11.000,False,Zone-41,3015190011
5074231,16002204.0,BROOKLYN,11212.0,20A,2010-02-14T16:49:12.000,ENTIRE APARTMENT,CLOSE,East Flatbush-Remsen Village,CLOSE,1912-09-05,2010-02-15,10056716,3100706.0,APARTMENT,362959,-73.9217,2010-02-14T08:52:03.000,True,Zone-41,3046320006
5052721,15905683.0,BROOKLYN,11213.0,2C,2010-02-08T11:34:45.000,BEDROOM,CLOSE,Crown Heights (South),CLOSE,1903-11-03,2010-02-09,10010017,3037806.0,APARTMENT,355533,-73.9293,2010-02-01T10:45:20.000,False,Zone-41,3014030055
12797909,60516387.0,BRONX,10455.0,BLDG,2024-03-08T11:53:55.000,BUILDING-WIDE,CLOSE,Melrose,CLOSE,1906-07-02,2024-03-08,25280968,2001379.0,BUILDING-WIDE,63932,-73.9159,2024-03-07T20:56:55.000,False,Zone-17,2023750029
12170193,57615848.0,BRONX,10456.0,7F,2023-05-17T20:35:29.000,ENTIRE APARTMENT,CLOSE,Claremont Village-Claremont (East),CLOSE,1907-02-21,2023-05-18,24105638,2115273.0,APARTMENT,928964,-73.9064,2023-05-15T03:33:11.000,False,Zone-16,2026097501
12247870,58287033.0,BROOKLYN,11203.0,C5,2023-08-24T06:42:40.000,ENTIRE APARTMENT,CLOSE,East Flatbush-Rugby,CLOSE,1912-09-13,2023-08-25,24291357,3100916.0,APARTMENT,221483,-73.9278,2023-07-23T13:56:55.000,False,Zone-41,3046400001
5082157,16040612.0,BRONX,10453.0,6L,2010-02-21T12:14:27.000,BATHROOM,CLOSE,Fordham Heights,CLOSE,1908-09-04,2010-02-22,10075821,2013851.0,APARTMENT,97523,-73.9030,2010-02-20T00:17:13.000,False,Zone-14,2031700021
5060036,15934020.0,BROOKLYN,11232.0,5,2010-02-09T18:52:28.000,ENTIRE APARTMENT,CLOSE,Sunset Park (West),CLOSE,1901-10-01,2010-02-10,10026604,3009281.0,APARTMENT,145537,-73.9944,2010-02-04T22:32:42.000,False,Zone-38,3006400053
5090457,16094051.0,BROOKLYN,11226.0,4H,2010-03-06T10:55:17.000,KITCHEN,CLOSE,Flatbush,CLOSE,1914-04-19,2010-03-07,10096388,3323026.0,APARTMENT,808212,-73.9559,2010-02-26T06:50:38.000,False,Zone-40,3052230071
5094282,16111975.0,BROOKLYN,11207.0,1B,2010-03-04T13:02:21.000,BATHROOM,CLOSE,Bushwick (East),CLOSE,1909-05-09,2010-03-05,10104253,3079040.0,APARTMENT,396981,-73.9085,2010-03-01T11:49:15.000,False,Zone-37,3034170028
5089875,16084388.0,QUEENS,11105.0,6B,2010-02-28T11:38:28.000,BEDROOM,CLOSE,Astoria (North)-Ditmars-Steinway,CLOSE,1902-04-11,2010-03-01,10095208,4016994.0,APARTMENT,420332,-73.9107,2010-02-25T17:30:43.000,False,Zone-22,4008320009
5075007,16007603.0,MANHATTAN,10031.0,10C,2010-02-19T10:35:52.000,BEDROOM,CLOSE,Hamilton Heights-Sugar Hill,CLOSE,1905-09-26,2010-02-20,10058155,1087465.0,APARTMENT,27341,-73.9498,2010-02-15T01:41:23.000,False,Zone-7,1020967501
5093226,16105037.0,BRONX,10457.0,5D,2010-03-19T13:14:08.000,KITCHEN,CLOSE,Belmont,CLOSE,1908-05-07,2010-03-20,10101625,2011560.0,APARTMENT,48323,-73.8920,2010-02-28T13:42:43.000,False,Zone-15,2030500066
5064316,15952808.0,BROOKLYN,11213.0,A5,2010-02-14T11:22:37.000,BEDROOM,CLOSE,Crown Heights (South),CLOSE,1903-11-07,2010-02-15,10034690,3037905.0,APARTMENT,355453,-73.9346,2010-02-07T16:12:36.000,False,Zone-35,3014070041
12368679,59135477.0,BRONX,10460.0,53,2023-10-18T11:40:49.000,BUILDING-WIDE,CLOSE,West Farms,CLOSE,1908-03-03,2023-10-19,24560452,2010624.0,BUILDING-WIDE,76635,-73.8851,2023-10-16T22:07:27.000,False,Zone-15,2029850069
5089610,16085332.0,BROOKLYN,11226.0,3F,2010-03-02T12:12:56.000,ENTRANCE,CLOSE,East Flatbush-Erasmus,CLOSE,1913-12-01,2010-03-03,10094523,3116642.0,APARTMENT,205853,-73.9561,2010-02-25T15:04:55.000,False,Zone-40,3050840010
12798955,60528646.0,BROOKLYN,11233.0,2RREAR,2024-06-20T07:01:22.000,KITCHEN,CLOSE,Ocean Hill,CLOSE,1903-12-12,2024-06-21,25282798,3038738.0,APARTMENT,350010,-73.9100,2024-03-08T12:37:45.000,False,Zone-37,3014420021
5075136,16008835.0,MANHATTAN,10012.0,E4,2010-02-17T18:29:19.000,ENTIRE BUILDING,CLOSE,SoHo-Little Italy-Hudson Square,CLOSE,1901-05-16,2010-02-18,10058350,1007724.0,BUILDING,28772,-74.0023,2010-02-15T08:46:32.000,False,Zone-1,1005020002
5086050,16067743.0,BROOKLYN,11211.0,21,2010-02-26T08:45:21.000,ENTIRE APARTMENT,CLOSE,Williamsburg,CLOSE,1906-08-28,2010-02-27,10085338,3063294.0,APARTMENT,372248,-73.9612,2010-02-23T13:34:59.000,True,Zone-34,3024320040
5082167,16048366.0,BROOKLYN,11230.0,BLDG,2010-02-25T13:31:23.000,ENTIRE BUILDING,CLOSE,Midwood,CLOSE,1920-10-05,2010-02-26,10075837,3206619.0,BUILDING,347221,-73.9566,2010-02-20T00:37:17.000,True,Zone-45,3075840019
12241965,,BROOKLYN,11226.0,1J,2023-07-23T14:37:11.000,BATHROOM,CLOSE,Flatbush,CLOSE,1914-03-12,2023-07-25,24274540,3119524.0,APARTMENT,249578,-73.9581,2023-07-19T11:04:13.000,False,Zone-40,3051850059
12353420,59092399.0,BROOKLYN,11224.0,339,2023-10-18T11:14:53.000,ENTRANCE/FOYER,CLOSE,Coney Island-Sea Gate,CLOSE,1919-04-22,2023-10-19,24537652,3336547.0,APARTMENT,809860,-73.9939,2023-10-12T11:18:16.000,False,Zone-47,3070520034
12241670,58251173.0,MANHATTAN,10031.0,BLDG,2023-07-24T16:15:26.000,BUILDING-WIDE,CLOSE,Hamilton Heights-Sugar Hill,CLOSE,1905-09-13,2023-07-25,24273881,1062177.0,BUILDING-WIDE,42518,-73.9459,2023-07-19T07:36:27.000,False,Zone-7,1020830008
5062418,15948382.0,QUEENS,11435.0,1,2010-02-08T11:44:21.000,ENTIRE APARTMENT,CLOSE,South Jamaica,CLOSE,1932-08-31,2010-02-09,10031459,4257847.0,APARTMENT,671785,-73.8036,2010-02-06T13:20:52.000,True,Zone-28,4119320021
5070488,,MANHATTAN,10034.0,2A,2010-02-18T12:49:24.000,ENTIRE APARTMENT,CLOSE,Inwood,CLOSE,1906-02-11,2010-02-19,10048321,1064909.0,APARTMENT,28947,-73.9237,2010-02-11T10:31:35.000,False,Zone-10,1022340039
5093116,16105086.0,BROOKLYN,11225.0,10E,2010-03-05T08:18:03.000,ENTIRE APARTMENT,CLOSE,Prospect Lefferts Gardens-Wingate,CLOSE,1913-10-04,2010-03-06,10101404,3114603.0,APARTMENT,292818,-73.9606,2010-02-28T11:39:16.000,False,Zone-40,3050260100
5093759,16110449.0,MANHATTAN,10029.0,216,2010-04-08T07:26:23.000,BEDROOM,CLOSE,East Harlem (South),CLOSE,1904-08-27,2010-04-09,10102758,1083953.0,APARTMENT,413,-73.9395,2010-03-01T03:32:42.000,False,Zone-8,1017010001
13006875,61188437.0,BRONX,10456.0,5B,2024-05-23T19:16:54.000,LIVING ROOM,CLOSE,Mount Eden-Claremont (West),CLOSE,1907-08-13,2024-05-24,25615148,2007114.0,APARTMENT,65326,-73.9088,2024-05-17T12:24:14.000,False,Zone-16,2027820104
5092794,16104020.0,BROOKLYN,11216.0,14,2010-03-03T12:45:20.000,ENTRANCE,CLOSE,Bedford-Stuyvesant (West),CLOSE,1904-12-11,2010-03-03,10100791,3050820.0,APARTMENT,359119,-73.9536,2010-02-28T01:13:16.000,False,Zone-36,3018070013
5055028,15917323.0,MANHATTAN,10025.0,3D,2010-02-12T12:05:00.000,ENTIRE BUILDING,CLOSE,Upper West Side-Manhattan Valley,CLOSE,1905-03-03,2010-02-13,10015275,1057155.0,BUILDING,44135,-73.9709,2010-02-02T13:08:35.000,False,Zone-7,1018897502
5059322,15934506.0,BRONX,10458.0,4E,2010-02-10T12:54:00.000,BEDROOM,CLOSE,Bedford Park,CLOSE,1909-01-12,2010-02-11,10024884,2016992.0,APARTMENT,66889,-73.8930,2010-02-04T14:43:34.000,False,Zone-15,2033000001
5087495,16074586.0,BROOKLYN,11233.0,1F,2010-02-27T16:08:22.000,ENTIRE BUILDING,CLOSE,Ocean Hill,CLOSE,1904-01-04,2010-02-28,10088802,3039376.0,BUILDING,351727,-73.9131,2010-02-24T10:57:05.000,False,Zone-41,3014650050
5055012,15921006.0,BROOKLYN,11230.0,2NDFL,2010-02-09T18:03:45.000,ENTIRE APARTMENT,CLOSE,Midwood,CLOSE,1918-05-21,2010-02-10,10015224,3179957.0,APARTMENT,188869,-73.9620,2010-02-02T12:58:57.000,False,Zone-44,3067160009
5052703,15908131.0,BRONX,10473.0,L,2010-02-26T10:52:27.000,ENTIRE APARTMENT,CLOSE,Soundview-Bruckner-Bronx River,CLOSE,1909-12-01,2010-02-26,10009949,2092721.0,APARTMENT,806310,-73.8765,2010-02-01T10:31:38.000,False,Zone-18,2036230020
12171643,57621620.0,BROOKLYN,11237.0,A1,2023-07-27T13:50:28.000,ENTIRE APARTMENT,CLOSE,Bushwick (East),CLOSE,1909-05-29,2023-07-29,24108677,3079855.0,APARTMENT,315966,-73.9030,2023-05-16T11:22:07.000,False,Zone-37,3034370146
5055301,15921019.0,MANHATTAN,10027.0,2B,2010-02-12T14:16:17.000,ENTIRE APARTMENT,CLOSE,Harlem (North),CLOSE,1904-09-20,2010-02-18,10015936,1053613.0,APARTMENT,23550,-73.9443,2010-02-02T15:44:19.000,False,Zone-9,1017250002
5084011,16058655.0,MANHATTAN,10025.0,5A,2010-02-24T19:29:57.000,BATHROOM,CLOSE,Upper West Side-Manhattan Valley,CLOSE,1905-02-01,2010-02-25,10079895,1055917.0,APARTMENT,37465,-73.9642,2010-02-22T05:31:05.000,False,Zone-7,1018590027
5053550,15907722.0,QUEENS,11354.0,1A,2010-02-03T13:30:39.000,KITCHEN,CLOSE,Murray Hill-Broadway Flushing,CLOSE,1913-09-11,2010-02-04,10012019,4113189.0,APARTMENT,422086,-73.8225,2010-02-01T16:40:24.000,False,Zone-20,4050030028
12376797,59187924.0,BROOKLYN,11218.0,2A,2023-10-31T07:38:36.000,ENTRANCE/FOYER,CLOSE,Kensington,CLOSE,1914-09-17,2023-11-01,24581748,3126164.0,APARTMENT,348571,-73.9733,2023-10-21T15:19:15.000,False,Zone-39,3053740044
12241894,58249806.0,BRONX,10460.0,22,2023-07-23T19:23:51.000,BATHROOM,CLOSE,Soundview-Bruckner-Bronx River,CLOSE,1910-09-24,2023-07-24,24274382,2028630.0,APARTMENT,112489,-73.8665,2023-07-19T10:27:26.000,False,Zone-18,2039200016
5051810,15899265.0,BROOKLYN,11212.0,BLDG,2010-02-04T18:37:27.000,ENTIRE BUILDING,CLOSE,Brownsville,CLOSE,1909-11-05,2010-02-05,10008355,3082249.0,BUILDING,344524,-73.9138,2010-01-31T21:00:27.000,False,Zone-42,3035970006
12191831,57810342.0,BRONX,10458.0,208,2023-09-18T07:16:23.000,KITCHEN,CLOSE,Bedford Park,CLOSE,1909-01-16,2023-09-19,24159533,2017134.0,APARTMENT,81865,-73.8935,2023-06-05T18:24:50.000,False,Zone-15,2033040030
5054070,15911243.0,BRONX,10467.0,2,2010-04-01T14:46:37.000,ENTIRE APARTMENT,CLOSE,Norwood,CLOSE,1909-03-09,2010-04-02,10013177,2018637.0,APARTMENT,67581,-73.8739,2010-02-01T21:36:30.000,False,Zone-11,2033560095
5085710,16065343.0,BROOKLYN,11207.0,2D,2010-02-26T15:46:59.000,BEDROOM,CLOSE,East New York (North),CLOSE,1910-04-28,2010-02-27,10084460,3084290.0,APARTMENT,353085,-73.8951,2010-02-23T10:51:05.000,False,Zone-42,3037710035
5074008,15998655.0,MANHATTAN,10040.0,3D,2010-03-29T07:52:07.000,KITCHEN,CLOSE,Washington Heights (North),CLOSE,1905-12-09,2010-03-30,10056380,1064087.0,APARTMENT,29027,-73.9317,2010-02-13T23:41:42.000,False,Zone-10,1021700307
5046446,15838746.0,BRONX,10455.0,11,2010-02-04T18:20:07.000,ENTIRE APARTMENT,CLOSE,Melrose,CLOSE,1907-04-06,2010-02-05,10000185,2004682.0,APARTMENT,63909,-73.9058,2010-01-29T23:53:02.000,False,Zone-8,2026530071
11646386,55901306.0,BROOKLYN,11207.0,APT2,2023-05-31T10:29:04.000,LIVING ROOM,CLOSE,Cypress Hills,CLOSE,1910-09-02,2023-06-01,23277353,3086451.0,APARTMENT,379633,-73.8897,2022-11-04T11:02:50.000,False,Zone-37,3038980013
5082572,16047938.0,BROOKLYN,11235.0,C11,2010-02-23T10:45:22.000,BATHROOM,CLOSE,Coney Island-Sea Gate,CLOSE,1919-12-08,2010-02-26,10076634,3196598.0,APARTMENT,809072,-73.9686,2010-02-20T12:48:26.000,False,Zone-48,3072820062
5077529,16022549.0,BRONX,10457.0,B4,2010-03-08T07:13:38.000,BEDROOM,CLOSE,Mount Hope,CLOSE,1908-08-14,2010-03-09,10064196,2013543.0,APARTMENT,107772,-73.9001,2010-02-17T06:56:37.000,False,Zone-15,2031490121
5049040,15892196.0,QUEENS,11418.0,DD4,2010-02-01T11:50:10.000,ENTIRE APARTMENT,CLOSE,Richmond Hill,CLOSE,1925-04-01,2010-02-02,10003992,4192596.0,APARTMENT,528889,-73.8351,2010-01-30T17:43:31.000,True,Zone-29,4092230034
5053483,15908194.0,BRONX,10456.0,2B,2010-02-03T18:41:55.000,ENTIRE APARTMENT,CLOSE,Concourse-Concourse Village,CLOSE,1906-09-14,2010-02-04,10011805,2002602.0,APARTMENT,97343,-73.9144,2010-02-01T16:12:16.000,True,Zone-16,2024490064
5089494,16084374.0,BROOKLYN,11203.0,B17,2010-03-18T14:42:40.000,BATHROOM,CLOSE,Prospect Lefferts Gardens-Wingate,CLOSE,1912-07-23,2010-03-19,10094190,3099098.0,APARTMENT,287456,-73.9342,2010-02-25T13:57:20.000,False,Zone-41,3045880001
5071381,15982477.0,BRONX,10452.0,1B,2010-02-17T08:50:34.000,ENTIRE APARTMENT,CLOSE,Highbridge,CLOSE,1906-11-09,2010-02-18,10050762,2003055.0,APARTMENT,45414,-73.9261,2010-02-11T23:07:06.000,False,Zone-16,2025050001
5062324,15949197.0,BRONX,10463.0,C4,2010-03-09T20:07:19.000,BATHROOM,CLOSE,Kingsbridge Heights-Van Cortlandt Village,CLOSE,1908-11-29,2010-03-10,10031314,2015737.0,APARTMENT,84286,-73.9028,2010-02-06T12:22:17.000,False,Zone-14,2032560176
5054859,15917755.0,BRONX,10469.0,4D,2010-02-04T17:01:44.000,ENTIRE APARTMENT,CLOSE,Eastchester-Edenwald-Baychester,CLOSE,1913-01-10,2010-02-05,10014858,2061682.0,APARTMENT,109228,-73.8465,2010-02-02T11:38:31.000,True,Zone-12,2047590019
12159330,57493885.0,QUEENS,11691.0,BASEME,2023-05-15T05:03:04.000,BATHROOM,CLOSE,Far Rockaway-Bayswater,CLOSE,1942-11-15,2023-05-15,24077778,4299539.0,APARTMENT,688495,-73.7554,2023-05-03T21:48:57.000,False,Zone-31,4156600040
12933303,60869887.0,QUEENS,11106.0,2NDFLO,2024-04-16T18:01:25.000,ENTIRE APARTMENT,CLOSE,Old Astoria-Hallets Point,CLOSE,1901-06-15,2024-04-17,25482554,4005856.0,APARTMENT,403294,-73.9325,2024-04-11T17:44:53.000,False,Zone-22,4005320023
5084831,16057196.0,BRONX,10458.0,6D,2010-05-02T12:18:11.000,KITCHEN,CLOSE,Belmont,CLOSE,1908-06-29,2010-05-03,10082130,2012868.0,APARTMENT,49163,-73.8848,2010-02-22T15:42:33.000,False,Zone-15,2031030026
12368546,59137234.0,BRONX,10468.0,BLDG,2023-10-18T17:25:57.000,COURTYARD,CLOSE,University Heights (North)-Fordham,CLOSE,1908-10-22,2023-10-19,24560258,2014745.0,PUBLIC AREA,116935,-73.9066,2023-10-16T20:28:41.000,False,Zone-14,2032180058
5088953,16083387.0,MANHATTAN,10040.0,6C,2010-03-09T15:34:34.000,BEDROOM 2,CLOSE,Washington Heights (North),CLOSE,1905-12-09,2010-03-11,10092713,1064074.0,APARTMENT,29047,-73.9294,2010-02-25T09:08:21.000,False,Zone-10,1021700256
5083542,16051278.0,BROOKLYN,11212.0,1REA,2010-02-25T09:49:28.000,ENTIRE BUILDING,CLOSE,Brownsville,CLOSE,1909-11-28,2010-02-26,10078831,3082689.0,BUILDING,378273,-73.9133,2010-02-21T16:25:43.000,False,Zone-42,3036200024
5091902,16098993.0,BRONX,10472.0,3R,2010-03-30T14:42:19.000,KITCHEN,CLOSE,Soundview-Bruckner-Bronx River,CLOSE,1910-04-04,2010-03-31,10099145,2024077.0,APARTMENT,95816,-73.8724,2010-02-27T08:11:02.000,False,Zone-18,2037470110
5084362,16058405.0,BRONX,10453.0,5B,2010-02-24T18:05:38.000,BATHROOM,CLOSE,University Heights (South)-Morris Heights,CLOSE,1907-10-31,2010-02-25,10080732,2008361.0,APARTMENT,60430,-73.9135,2010-02-22T10:52:53.000,False,Zone-14,2028610057
5053220,15906981.0,BRONX,10458.0,6A,2010-02-05T13:51:00.000,BEDROOM,CLOSE,Bedford Park,CLOSE,1909-01-10,2010-02-06,10011133,2016948.0,APARTMENT,49314,-73.8860,2010-02-01T14:12:50.000,False,Zone-11,2032980005
12363028,59113675.0,BROOKLYN,11213.0,1R,2023-10-18T11:48:44.000,ENTIRE APARTMENT,CLOSE,Crown Heights (North),CLOSE,1903-10-08,2023-10-19,24545174,3036733.0,APARTMENT,382461,-73.9364,2023-10-14T08:16:00.000,False,Zone-35,3013770005
5085914,16065962.0,BRONX,10458.0,5B,2010-02-25T12:41:13.000,BEDROOM 3,CLOSE,Bedford Park,CLOSE,1909-01-16,2010-03-01,10084992,2017140.0,APARTMENT,67000,-73.8921,2010-02-23T12:31:49.000,False,Zone-15,2033040080
5071978,15992677.0,MANHATTAN,10029.0,23,2010-02-18T12:25:59.000,BEDROOM 2,CLOSE,East Harlem (South),CLOSE,1904-06-17,2010-02-19,10051971,1051901.0,APARTMENT,18916,-73.9483,2010-02-12T11:47:33.000,False,Zone-8,1016300061
5083833,16051365.0,BRONX,10469.0,2FL,2010-02-25T07:18:34.000,ENTIRE APARTMENT,CLOSE,Pelham Gardens,CLOSE,1912-03-19,2010-03-02,10079612,2052290.0,APARTMENT,102349,-73.8520,2010-02-21T21:50:55.000,False,Zone-13,2044620061
5056274,15927895.0,BROOKLYN,11212.0,1FL,2010-03-17T14:08:49.000,BEDROOM,CLOSE,East Flatbush-Remsen Village,CLOSE,1912-09-19,2010-03-18,10017923,3101122.0,APARTMENT,281406,-73.9238,2010-02-03T07:26:16.000,False,Zone-41,3046460066
5084599,16057225.0,BROOKLYN,11219.0,2F,2010-03-01T13:03:45.000,LIVING ROOM,CLOSE,Borough Park,CLOSE,1915-08-11,2010-03-02,10081469,3140613.0,APARTMENT,159848,-74.0029,2010-02-22T13:09:16.000,False,Zone-43,3057020026
12127476,57329350.0,BROOKLYN,11225.0,3G,2023-05-18T17:44:51.000,LOBBY,CLOSE,Crown Heights (South),CLOSE,1903-04-02,2023-05-19,24018504,3029704.0,PUBLIC AREA,355085,-73.9589,2023-04-15T14:41:41.000,False,Zone-35,3011880044
5081272,16040778.0,QUEENS,11377.0,1F,2010-02-24T18:12:47.000,ENTIRE APARTMENT,CLOSE,Woodside,CLOSE,1903-04-17,2010-04-08,10073526,4027514.0,APARTMENT,454577,-73.8995,2010-02-19T12:05:24.000,True,Zone-26,4012030046
12137230,,MANHATTAN,10025.0,4B,2023-05-15T11:40:51.000,KITCHEN,CLOSE,Upper West Side-Manhattan Valley,CLOSE,1905-02-20,2023-05-16,24042310,1056640.0,APARTMENT,6079,-73.9654,2023-04-24T11:23:20.000,False,Zone-7,1018780033
12678665,60073098.0,BROOKLYN,11216.0,4L,2024-01-26T13:46:26.000,BATHROOM,CLOSE,Bedford-Stuyvesant (West),CLOSE,1905-01-19,2024-01-27,25058588,3053076.0,APARTMENT,381702,-73.9436,2024-01-18T17:49:23.000,False,Zone-36,3018460002
5073852,15999204.0,QUEENS,11420.0,2,2010-02-17T08:38:13.000,ENTIRE APARTMENT,CLOSE,South Ozone Park,CLOSE,1931-11-09,2010-02-18,10056012,4251003.0,APARTMENT,674270,-73.8096,2010-02-13T20:15:13.000,True,Zone-28,4116360035
5056725,15928358.0,MANHATTAN,10011.0,6M,2010-02-17T12:38:47.000,BATHROOM,CLOSE,Chelsea-Hudson Yards,CLOSE,1902-02-11,2010-02-18,10018930,1014148.0,APARTMENT,31456,-73.9965,2010-02-03T11:22:07.000,False,Zone-3,1007730027
12699896,60112695.0,BROOKLYN,11226.0,BLDG,2024-01-26T14:17:49.000,BUILDING-WIDE,CLOSE,East Flatbush-Erasmus,CLOSE,1913-11-12,2024-01-27,25088346,3116258.0,BUILDING-WIDE,324067,-73.9551,2024-01-23T18:45:29.000,False,Zone-40,3050650100
5091494,16094809.0,BROOKLYN,11218.0,2B,2010-04-20T15:00:06.000,BATHROOM,CLOSE,Kensington,CLOSE,1914-08-14,2010-04-21,10098475,3124761.0,APARTMENT,210070,-73.9725,2010-02-26T19:31:45.000,False,Zone-40,3053400048
5072430,15992120.0,BRONX,10463.0,BB,2010-03-11T08:11:10.000,BATHROOM,CLOSE,Kingsbridge Heights-Van Cortlandt Village,CLOSE,1908-11-29,2010-03-12,10053238,2015737.0,APARTMENT,84286,-73.9028,2010-02-12T16:35:51.000,False,Zone-14,2032560176
5089244,16084132.0,BROOKLYN,11207.0,2,2010-03-01T14:09:02.000,ENTIRE APARTMENT,CLOSE,Bushwick (East),CLOSE,1909-04-26,2010-03-02,10093501,3078636.0,APARTMENT,305568,-73.9100,2010-02-25T11:41:19.000,False,Zone-37,3034040045
5081614,16040070.0,BRONX,10459.0,2G,2010-02-25T10:20:28.000,BATHROOM,CLOSE,Longwood,CLOSE,1907-05-26,2010-02-26,10074410,2005453.0,APARTMENT,89503,-73.8959,2010-02-19T15:53:57.000,False,Zone-17,2027030018
5059156,,BROOKLYN,11207.0,1,2010-02-11T11:33:08.000,KITCHEN,CLOSE,Cypress Hills,CLOSE,1910-01-09,2010-02-14,10024443,3000000.0,APARTMENT,316275,-73.8956,2010-02-04T12:48:03.000,False,Zone-37,3036620020
5053074,15907772.0,BRONX,10452.0,2A,2010-02-05T10:27:36.000,KITCHEN,CLOSE,Concourse-Concourse Village,CLOSE,1906-10-23,2010-02-14,10010824,2003003.0,APARTMENT,80077,-73.9208,2010-02-01T12:58:24.000,False,Zone-16,2024880041
5066975,15967092.0,MANHATTAN,10002.0,15B,2010-02-14T15:23:07.000,BATHROOM,CLOSE,Lower East Side,CLOSE,1900-12-06,2010-02-15,10040288,1083423.0,APARTMENT,22069,-73.9866,2010-02-09T07:55:41.000,False,Zone-1,1003410058
5058305,,BROOKLYN,11233.0,BLDG,2010-02-08T18:20:27.000,ENTIRE BUILDING,CLOSE,Bedford-Stuyvesant (East),CLOSE,1904-02-27,2010-02-09,10022721,3041290.0,BUILDING,379434,-73.9174,2010-02-04T08:18:00.000,True,Zone-41,3015190046
5092684,16099457.0,QUEENS,11377.0,BLDG,2010-03-03T10:30:22.000,ENTIRE BUILDING,CLOSE,Sunnyside,CLOSE,1900-05-11,2010-03-03,10100638,4001048.0,BUILDING,695140,-73.9150,2010-02-27T19:59:02.000,False,Zone-26,4001320067
12175769,57641099.0,BRONX,10475.0,3FLOOR,2023-05-21T17:00:14.000,ENTIRE APARTMENT,CLOSE,Eastchester-Edenwald-Baychester,CLOSE,1914-05-29,2023-05-22,24115002,2115538.0,APARTMENT,902232,-73.8333,2023-05-18T09:54:52.000,False,Zone-12,2052630246
12366753,,QUEENS,11375.0,6C,2023-10-18T19:44:54.000,LIVING ROOM,CLOSE,Forest Hills,CLOSE,1908-09-07,2023-10-19,24556924,4075221.0,APARTMENT,689777,-73.8515,2023-10-16T08:54:45.000,False,Zone-29,4031730022
5075005,16007628.0,BROOKLYN,11233.0,21,2010-02-18T14:26:10.000,ENTIRE APARTMENT,CLOSE,Ocean Hill,CLOSE,1903-12-04,2010-02-19,10058153,3324663.0,APARTMENT,185932,-73.9137,2010-02-15T01:37:24.000,False,Zone-41,3014340001
5077741,16023683.0,BRONX,10453.0,9E,2010-02-19T07:30:41.000,ENTIRE APARTMENT,CLOSE,Mount Hope,CLOSE,1907-09-26,2010-02-20,10064848,2007890.0,APARTMENT,81722,-73.9093,2010-02-17T10:08:44.000,False,Zone-14,2028260062
5053057,15907730.0,BROOKLYN,11225.0,3B,2010-03-01T07:35:42.000,BATHROOM,CLOSE,Crown Heights (South),CLOSE,1903-07-28,2010-03-02,10010791,3034450.0,APARTMENT,379130,-73.9521,2010-02-01T12:49:19.000,False,Zone-35,3013050060
12376378,59186951.0,BRONX,10472.0,4D,2023-11-17T13:00:13.000,BATHROOM,CLOSE,Castle Hill-Unionport,CLOSE,1910-05-30,2023-11-18,24574412,2026230.0,APARTMENT,59731,-73.8562,2023-10-21T08:27:59.000,False,Zone-18,2038030019
12934197,60874501.0,QUEENS,11106.0,BLDG,2024-07-06T09:55:49.000,BUILDING ENTRANCE,CLOSE,Astoria (Central),CLOSE,1901-08-10,2024-07-05,25483807,4007475.0,PUBLIC AREA,415580,-73.9263,2024-04-12T11:54:12.000,False,Zone-22,4005880014
5081395,16041983.0,BRONX,10457.0,E4,2010-03-15T07:49:52.000,LIVING ROOM,CLOSE,Tremont,CLOSE,1908-01-28,2010-03-18,10073810,2009965.0,APARTMENT,77561,-73.8917,2010-02-19T13:08:39.000,False,Zone-15,2029500030
