hockey,starea,department,netball,communityboard,maintenanceagreement,kickball,primary_sport,adult_softball,frisbee,ll_softball,adult_baseball,bocce,zipcode,rugby,handball,tennis,adult_football_id,field_lighted_new,dimensions,gispropnum,youth_football,accessible_code,Volly,basketball,tbl_track_and_field,nonregulation_soccer,LnMeters,featurestatus,SysRef
0,1440.7454528808594,B-16,False,316.0,0,False,HDB,False,False,False,False,False,11212.0,False,True,False,NONE,False,Handball,B156,False,0,0,False,0,False,"153 days, 18:39:00.556290",Active,B156-HANDBALL-4
0,1539.320343017578,B-07,False,307.0,0,False,HDB,False,False,False,False,False,11232.0,False,True,False,NONE,False,Handball,B210I,False,0,0,False,0,False,"157 days, 22:35:11.845755",Active,B210I-HANDBALL-2
0,49957.68800354004,X-09,False,209.0,0,False,CRK,False,False,False,False,False,10473.0,False,False,False,NONE,False,60 ft Cricket Pitch,X118,False,0,0,False,0,False,"839 days, 4:52:14.558946",Removed,X118-ZN03-CRICKET-1
0,1037.0406341552734,X-11,False,211.0,0,False,HDB,False,False,False,False,False,10469.0,False,True,False,NONE,False,Handball,X157,False,0,0,False,0,False,"129 days, 9:05:13.168176",Active,X157-HANDBALL-4
0,2739.997772216797,R-01,False,501.0,0,False,TNS,False,False,False,False,False,10301.0,False,False,True,NONE,False,Tennis,R123,False,0,0,False,0,False,"225 days, 5:35:12.331598",Active,R123-TENNIS-2
0,1485.9844665527344,B-05,False,305.0,1,False,BKB,False,False,False,False,False,11207.0,False,False,False,NONE,False,Half Court,B078,False,0,0,True,0,False,"154 days, 7:25:25.541585",Active,B078-BASKETBALL-4
0,12140.780807495115,R-01,False,501.0,0,False,FTB,False,False,False,False,False,10310.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,R105,True,0,0,False,0,True,"470 days, 23:13:56.743540",Inactive,R105-FOOTBALL-1
0,2842.581512451172,M-10,False,110.0,0,False,TNS,False,False,False,False,False,10039.0,False,False,True,NONE,False,Tennis,M159,False,0,0,False,0,False,"228 days, 17:46:38.001890",Active,M159-TENNIS-7
0,3199.974807739258,Q-14,False,414.0,0,False,BKB,False,False,False,False,False,11691.0,False,False,False,NONE,True,Full Court,Q007,False,0,0,True,0,False,"240 days, 8:20:54.748734",Active,Q007-01-BASKETBALL-1
0,888.1129913330078,M-12,False,112.0,0,False,HDB,False,False,False,False,False,10034.0,False,True,False,NONE,False,Handball,M199,False,0,0,False,0,False,"120 days, 2:42:12.138535",Active,M199-HANDBALL-3
0,1272.1815338134766,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11432.0,False,True,False,NONE,False,Handball,Q023,False,0,0,False,0,False,"143 days, 23:55:19.497502",Active,Q023-01-HANDBALL-1
0,1330.900619506836,Q-11,False,411.0,0,False,HDB,False,False,False,False,False,11365.0,False,True,False,NONE,False,Handball,Q300A,False,0,0,False,0,False,"153 days, 0:26:46.173253",Active,Q300A-01-HANDBALL-4
0,1409.6312103271484,R-03,False,503.0,0,False,BKB,False,False,False,False,False,10308.0,False,False,False,NONE,False,Half Court,R071,False,0,0,True,0,False,"151 days, 2:46:38.900619",Active,R071-BASKETBALL-5
0,3713.70393371582,B-05,False,305.0,0,False,BKB,False,False,False,False,False,11208.0,False,False,False,NONE,False,Full Court,B141,False,0,0,True,0,False,"250 days, 9:08:46.172041",Active,B141-BASKETBALL-3
0,989.6891174316406,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11423.0,False,True,False,NONE,False,Handball,Q359,False,0,0,False,0,False,"126 days, 22:59:47.410774",Active,Q359-HANDBALL-1
0,3205.767517089844,X-09,False,209.0,0,False,BKB,False,False,False,False,False,10473.0,False,False,False,NONE,False,Full Court,X118,False,0,0,True,0,False,"235 days, 18:01:22.796726",Active,X118-02-BASKETBALL-7
0,1413.3158264160156,X-09,False,209.0,0,False,HDB,False,False,False,False,False,10473.0,False,True,False,NONE,False,Handball,X221,False,0,0,False,0,False,"151 days, 21:55:08.052885",Active,X221-HANDBALL-1
0,1203.374267578125,M-11,False,111.0,0,False,HDB,False,False,False,False,False,10029.0,False,True,False,NONE,False,Handball,M192,False,0,0,False,0,False,"140 days, 13:28:52.445289",Active,M192-HANDBALL-5
0,2069.7437744140625,X-06,False,206.0,0,False,HDB,False,False,False,False,False,10457.0,False,True,False,NONE,False,Handball,X108,False,0,0,False,0,False,"182 days, 13:38:37.668165",Active,X108-HANDBALL-4
0,2698.3453369140625,B-10,False,310.0,0,False,BKB,False,False,False,False,False,11209.0,False,False,False,NONE,False,Full Court,B192A,False,0,0,True,0,False,"209 days, 18:42:44.068041",Active,B192A-BASKETBALL-1
0,2779.0066528320312,Q-15,False,481.0,0,False,TNS,False,False,False,False,False,11368.0,False,False,True,NONE,False,Tennis,Q099,False,0,0,False,0,False,"227 days, 5:23:56.148235",Active,Q099-ZN10-TENNIS-2
0,1298.5838775634766,R-03,False,503.0,0,False,BKB,False,False,False,False,False,10308.0,False,False,False,NONE,False,Half Court,R071,False,0,0,True,0,False,"146 days, 7:32:41.122550",Active,R071-BASKETBALL-7
0,1868.191162109375,M-10,False,110.0,0,False,HDB,False,False,False,False,False,10030.0,False,True,False,NONE,False,Handball,M245,False,0,0,False,0,False,"172 days, 23:19:58.090417",Active,M245-HANDBALL-2
0,1309.8120727539062,Q-09,False,409.0,0,False,HDB,False,False,False,False,False,11416.0,False,True,False,NONE,False,Handball,Q337,False,0,0,False,0,False,"147 days, 1:37:23.383777",Active,Q337-HANDBALL-1
0,686.5474243164062,B-01,False,301.0,0,False,VLB,False,False,False,False,False,11211.0,False,False,False,NONE,False,Volleyball,B025,False,0,1,False,0,False,"107 days, 3:53:38.710845",Active,B025-VOLLEYBALL-2
0,2721.2293243408203,M-11,False,111.0,0,False,BKB,False,False,False,False,False,10029.0,False,False,False,NONE,False,Full Court,M258,False,0,0,True,0,False,"214 days, 15:08:08.645471",Active,M258-BASKETBALL-2
0,12122.958389282228,Q-01,False,401.0,0,False,HKY,False,False,False,False,False,11102.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,Q066F,False,0,0,False,0,False,"491 days, 13:48:15.208026",Inactive,Q066F-HOCKEY-1
0,4282.154312133789,R-02,False,502.0,0,False,BKB,False,False,False,False,False,10314.0,False,False,False,NONE,False,Full Court,R064,False,0,0,False,0,False,"270 days, 6:17:07.702333",Active,R064-BASKETBALL-1
0,2478.119537353516,M-02,False,102.0,0,False,BKB,False,False,False,False,False,10012.0,False,False,False,NONE,False,,M069,False,0,0,False,0,False,"205 days, 0:41:44.409399",Inactive,M069-BASKETBALL-1
0,203.0485076904297,B-16,False,316.0,0,False,BKB,False,False,False,False,False,11212.0,False,False,False,NONE,False,Half Court,B227,False,0,0,True,0,False,"58 days, 1:18:26.398197",Active,B227-BASKETBALL-2
0,1015.4419403076172,X-14,False,226.0,0,False,BOC,False,False,False,False,True,10470.0,False,False,False,NONE,False,Bocce,X002,False,0,0,False,0,False,"187 days, 15:30:23.621950",Active,X002-ZN05-BOCCE-1
0,1188.8057098388672,X-04,False,204.0,0,False,HDB,False,False,False,False,False,10452.0,False,True,False,NONE,False,Handball,X153,False,0,0,False,0,False,"138 days, 15:59:14.412969",Active,X153-02-HANDBALL-4
0,39981.57766723633,Q-11,False,411.0,0,False,BSB,True,False,True,True,False,11365.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q300A,False,0,0,False,0,False,"776 days, 1:14:19.059762",Active,Q300A-ZN02-BASEBALL-1
0,14430.997650146484,M-14,False,107.0,0,False,SCR,False,False,False,False,False,10024.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,M071,False,0,0,False,0,True,"540 days, 17:19:16.760606",Active,M071-ZN02-SOCCER-2
0,1203.573974609375,X-08,False,208.0,0,False,HDB,False,False,False,False,False,10463.0,False,True,False,NONE,False,Handball,X186,False,0,0,False,0,False,"143 days, 0:51:49.723948",Active,X186-HANDBALL-1
0,11490.647094726562,B-14,False,314.0,0,False,BOC,False,False,False,False,True,11226.0,False,False,False,NONE,False,Bocce,B068,False,0,0,False,0,False,"472 days, 9:47:06.654468",Active,B073-ZN27-BOCCE-1
0,2346.768447875977,B-07,False,307.0,0,False,BKB,False,False,False,False,False,11218.0,False,False,False,NONE,False,Half Court,B130,False,0,0,True,0,False,"193 days, 21:55:30.865797",Active,B130-BASKETBALL-1
0,1344.4430236816406,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11433.0,False,True,False,NONE,False,Handball,Q301,False,0,0,False,0,False,"147 days, 14:38:23.527575",Active,Q301-HANDBALL-1
0,1446.3289337158203,B-11,False,311.0,0,False,HDB,False,False,False,False,False,11214.0,False,False,False,NONE,False,Handball,B349,False,0,0,False,0,False,"153 days, 6:17:13.620929",Inactive,B349-HANDBALL-2
0,663.7725219726562,B-01,False,301.0,0,False,TNS,False,False,False,False,False,11222.0,False,False,True,NONE,False,Tennis,B058,False,0,0,False,0,False,"109 days, 1:48:17.436730",Removed,B058-ZN04-TENNIS-9
0,3623.6563415527344,B-05,False,305.0,0,False,BKB,False,False,False,False,False,11208.0,False,False,False,NONE,False,Full Court,B149B,False,0,0,True,0,False,"246 days, 16:15:38.840238",Active,B149B-BASKETBALL-5
0,1191.6917419433594,X-08,False,208.0,0,False,HDB,False,False,False,False,False,10463.0,False,True,False,NONE,False,Handball,X150J,False,0,0,False,0,False,"139 days, 2:26:58.921299",Active,X150J-HANDBALL-5
0,2531.143600463867,Q-12,False,412.0,0,False,BKB,False,False,False,False,False,11412.0,False,False,False,NONE,False,Full Court,Q405,False,0,0,True,0,False,"205 days, 0:15:16.453648",Active,Q405-BASKETBALL-1
0,1054.8214874267578,Q-01,False,401.0,0,False,HDB,False,False,False,False,False,11102.0,False,True,False,NONE,False,Handball,Q226,False,0,0,False,0,False,"131 days, 7:03:37.765619",Active,Q226-01-HANDBALL-1
0,1133.1390533447266,M-02,False,102.0,0,False,HDB,False,False,False,False,False,10014.0,False,True,False,NONE,False,Handball,M038,False,0,0,False,0,False,"136 days, 12:14:53.790283",Active,M038-HANDBALL-4
0,1540.8089294433594,X-02,False,202.0,0,False,HDB,False,False,False,False,False,10459.0,False,True,False,NONE,False,Handball,X241,False,0,0,False,0,False,"160 days, 1:00:30.972506",Removed,X241-HANDBALL-1
0,842.7385864257812,Q-03,False,403.0,0,False,BKB,False,False,False,False,False,11370.0,False,False,False,NONE,False,Half Court,Q366,False,0,0,False,0,False,"116 days, 10:13:37.881445",Active,Q366-BASKETBALL-4
0,955.9338989257812,M-10,False,110.0,0,False,HDB,False,False,False,False,False,10037.0,False,True,False,NONE,False,Handball,M186,False,0,0,False,0,False,"125 days, 15:59:22.375131",Active,M186-HANDBALL-4
0,3703.7413024902335,M-11,False,111.0,0,False,BKB,False,False,False,False,False,10029.0,False,False,False,NONE,False,Full Court,M215,False,0,0,True,0,False,"249 days, 10:00:00.900657",Active,M215-BASKETBALL-2
0,1171.5325164794922,Q-07,False,407.0,0,False,HDB,False,False,False,False,False,11365.0,False,True,False,NONE,False,Handball,Q024,False,0,0,False,0,False,"141 days, 0:56:22.996785",Active,Q024-03-HANDBALL-1
0,1322.053955078125,X-06,False,206.0,0,False,HDB,False,False,False,False,False,10457.0,False,True,False,NONE,False,Handball,X108,False,0,0,False,0,False,"148 days, 13:05:06.957592",Active,X108-HANDBALL-6
0,1357.4237060546875,Q-08,False,408.0,0,False,HDB,False,False,False,False,False,11367.0,False,True,False,NONE,False,Handball,Q320,False,0,0,False,0,False,"155 days, 12:23:27.415791",Active,Q320-HANDBALL-2
0,1038.572982788086,M-07,False,107.0,0,False,BKB,False,False,False,False,False,10024.0,False,False,False,NONE,False,Half Court,M219,False,0,0,True,0,False,"130 days, 23:54:56.150209",Active,M219-BASKETBALL-1
0,2872.8035888671875,X-08,False,208.0,0,False,BKB,False,False,False,False,False,10463.0,False,False,False,NONE,False,Full Court,X080,False,0,0,True,0,False,"216 days, 0:03:37.808645",Active,X080-BASKETBALL-2
0,1085.9884185791016,M-14,False,109.0,0,False,HDB,False,False,False,False,False,10024.0,False,True,False,NONE,False,Handball,M071,False,0,0,False,0,False,"137 days, 1:18:54.490221",Active,M071-21-HANDBALL-2
0,4321.890808105469,Q-12,False,412.0,1,False,BKB,False,False,False,False,False,11434.0,False,False,False,NONE,False,Full Court,Q448,False,0,0,True,0,False,"272 days, 3:32:52.948028",Active,Q448-99-BASKETBALL-2
0,2757.8684997558594,M-11,False,111.0,0,False,TNS,False,False,False,False,False,10035.0,False,False,True,NONE,True,Tennis,M104,False,0,0,False,0,False,"225 days, 22:55:56.008953",Active,M104-ZN02-TENNIS-1
0,1645.2186431884766,B-06,False,306.0,0,False,BKB,False,False,False,False,False,11217.0,False,False,False,NONE,False,Half Court,B145,False,0,0,True,0,False,"163 days, 21:57:01.252468",Active,B145-BASKETBALL-2
0,4234.377822875977,B-09,False,309.0,0,False,BKB,False,False,False,False,False,11225.0,False,False,False,NONE,False,Full Court,B357,False,0,0,True,0,False,"269 days, 10:44:57.610505",Active,B357-BASKETBALL-3
0,1669.3495178222656,Q-14,False,414.0,0,False,HDB,False,False,False,False,False,11691.0,False,True,False,NONE,False,Handball,Q371,False,0,0,False,0,False,"163 days, 17:54:40.576259",Active,Q371-01-HANDBALL-2
0,1314.094253540039,B-09,False,309.0,0,False,HDB,False,False,False,False,False,11225.0,False,True,False,NONE,False,Handball,B267,False,0,0,False,0,False,"145 days, 10:22:51.955446",Active,B267-HANDBALL-2
0,1146.0938720703125,X-15,False,228.0,0,False,HDB,False,False,False,False,False,10464.0,False,True,False,NONE,False,Handball,X039,False,0,0,False,0,False,"140 days, 1:54:48.508345",Active,X039-ZN17-HANDBALL-2
0,1522.184097290039,B-09,False,309.0,0,False,HDB,False,False,False,False,False,11203.0,False,True,False,NONE,False,Handball,B193,False,0,0,False,0,False,"156 days, 23:40:02.225473",Active,B193-HANDBALL-4
0,1074.4115753173828,X-15,False,228.0,0,False,BOC,False,False,False,False,True,10465.0,False,False,False,NONE,False,Bocce,X039,False,0,0,False,0,False,"193 days, 19:57:47.874416",Active,X039-01-BOCCE-4
0,17714.051010131836,B-02,False,302.0,0,False,SFB,True,False,True,False,False,11201.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",,False,0,0,False,0,False,"493 days, 23:29:50.608072",Active,B223JB-SOFTBALL-1
0,1024.9762725830078,B-11,False,311.0,0,False,BKB,False,False,False,False,False,11214.0,False,False,False,NONE,False,Half Court,B277,False,0,0,True,0,False,"128 days, 12:18:58.463166",Active,B277-BASKETBALL-3
0,3535.142883300781,M-11,False,111.0,0,False,SFB,False,False,False,False,False,10029.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",M111,False,0,0,False,0,False,"225 days, 19:41:06.781051",Removed,M111-BASEBALL-1
0,167124.26483154297,B-10,False,310.0,0,False,FTB,False,True,False,False,False,11228.0,True,False,False,AFB,False,147-295ft W x 295-393ft L,B028,True,0,0,False,0,True,"1677 days, 10:47:09.462150",Active,B028-ZN01-SOCCER-1
0,21997.955657958984,Q-13,False,413.0,0,False,SFB,True,False,True,False,False,11413.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q107,False,0,0,False,0,False,"545 days, 5:34:13.211783",Active,Q107-BASEBALL-2
0,1632.001983642578,Q-07,False,407.0,0,False,BKB,False,False,False,False,False,11365.0,False,False,False,NONE,False,Half Court,Q024,False,0,0,True,0,False,"161 days, 21:29:04.389059",Active,Q024-03-BASKETBALL-1
0,1226.9512329101562,Q-01,False,401.0,0,False,HDB,False,False,False,False,False,11377.0,False,True,False,NONE,False,Handball,Q174A,False,0,0,False,0,False,"141 days, 17:19:41.771280",Active,Q174A-HANDBALL-2
0,15896.371780395508,R-01,False,501.0,0,False,SFB,False,False,True,False,False,10305.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",R035,False,1,0,False,0,False,"479 days, 2:19:23.479506",Inactive,R035-BASEBALL-1
0,6191.811431884766,Q-01,False,401.0,0,False,SCR,False,False,False,False,False,11102.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,Q066B,False,0,0,False,0,True,"319 days, 0:40:28.386776",Active,Q066B-SOCCER-1
0,3099.170684814453,Q-11,False,411.0,0,False,BKB,False,False,False,False,False,11360.0,False,False,False,NONE,False,,Q387A,False,0,0,False,0,False,"225 days, 2:42:07.043444",Inactive,Q387A-BASKETBALL-2
0,2875.204498291016,B-02,False,302.0,0,False,TNS,False,False,False,False,False,11201.0,False,False,True,NONE,False,Tennis,B032,False,0,0,False,0,False,"230 days, 22:57:18.363677",Active,B032-ZN02-TENNIS-3
0,1141.7276611328125,Q-13,False,413.0,0,False,HDB,False,False,False,False,False,11411.0,False,False,False,NONE,False,Handball,Q339,False,0,0,False,0,False,"139 days, 23:06:24.031673",Active,Q339-HANDBALL-2
0,1812.2249450683596,X-04,False,204.0,0,False,HDB,False,False,False,False,False,10457.0,False,True,False,NONE,True,Handball,X008,False,0,0,False,0,False,"174 days, 23:10:56.580804",Active,X008-ZN02-HANDBALL-1
0,55371.25164794922,B-05,False,305.0,0,False,TRK,False,False,False,False,False,11207.0,False,False,False,NONE,False,Track,B214,False,0,0,False,0,False,"2735 days, 17:38:24.496742",Active,B214-02-TRACK-1
0,2842.707427978516,Q-13,False,413.0,0,False,TNS,False,False,False,False,False,11426.0,False,False,True,NONE,False,Tennis,Q001A,False,0,0,False,0,False,"227 days, 20:15:05.394195",Active,Q001-ZN01-TENNIS-10
0,2779.1305236816406,Q-12,False,412.0,0,False,TNS,False,False,False,False,False,11433.0,False,False,True,NONE,False,Tennis,Q121,False,0,0,False,0,False,"226 days, 3:54:09.814236",Active,Q121-02-TENNIS-5
0,2468.857818603516,M-09,False,109.0,0,False,BKB,False,False,False,False,False,10031.0,False,False,False,NONE,False,Full Court,M018,False,0,0,True,0,False,"202 days, 21:11:42.711775",Active,M018-BASKETBALL-4
0,18531.31437683105,B-16,False,316.0,0,False,MPPA,False,True,False,False,False,11233.0,False,False,False,AFB,False,45-146ft W x 75-294ft L,B325,True,0,1,False,0,True,"600 days, 22:10:53.951971",Active,B325-SOCCER-1
0,1613.9168090820312,B-17,False,317.0,0,False,HDB,False,False,False,False,False,11236.0,False,True,False,NONE,False,Handball,B271,False,0,0,False,0,False,"162 days, 4:50:45.783884",Active,B271-HANDBALL-2
0,1505.8702087402344,Q-14,False,414.0,0,False,BKB,False,False,False,False,False,11694.0,False,False,False,NONE,False,Half Court,Q389,False,0,0,False,0,False,"155 days, 17:49:00.881559",Active,Q389-BASKETBALL-7
0,85220.72755432129,B-18,False,318.0,0,False,BSB,True,False,True,True,False,11207.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",B247,False,0,0,False,0,False,"1149 days, 21:11:47.219818",Active,B247-BASEBALL-1
0,17007.16796875,Q-13,False,413.0,0,False,SFB,True,False,True,True,False,11004.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q310,False,0,0,False,0,False,"476 days, 0:15:20.307974",Active,Q310-BASEBALL-1
0,2792.4038696289062,B-01,False,301.0,0,False,TNS,False,False,False,False,False,11222.0,False,False,True,NONE,False,Tennis,B058,False,0,0,False,0,False,"227 days, 8:52:12.811710",Active,B058-ZN04-TENNIS-6
0,1413.7703857421875,X-03,False,203.0,0,False,BKB,False,False,False,False,False,10457.0,False,False,False,NONE,False,Half Court,X010,False,0,0,False,0,False,"152 days, 7:28:27.235076",Active,X010-02-BASKETBALL-2
0,1435.139389038086,Q-14,False,414.0,0,False,HDB,False,False,False,False,False,11691.0,False,True,False,NONE,False,Handball,Q162J01,False,0,0,False,0,False,"153 days, 2:29:36.734463",Active,Q162J-HANDBALL-1
0,2777.0367889404297,M-13,False,164.0,0,False,TNS,False,False,False,False,False,10024.0,False,False,True,NONE,False,Tennis,M010,False,0,0,False,0,False,"227 days, 10:49:23.245169",Active,M010-ZN34-TENNIS-15
0,1266.5503387451172,Q-09,False,409.0,0,False,HDB,False,False,False,False,False,11419.0,False,True,False,NONE,False,Handball,Q129,False,0,0,False,0,False,"143 days, 11:23:04.023231",Active,Q129-HANDBALL-5
0,4684.936752319336,B-16,False,316.0,0,False,TRK,False,False,False,False,False,11212.0,False,False,False,NONE,False,Jogging Path,B397,False,0,0,False,0,False,"888 days, 1:10:27.553601",Active,B397-TRACK-1
0,1788.783462524414,Q-01,False,401.0,0,False,HDB,False,False,False,False,False,11105.0,False,True,False,NONE,False,Handball,Q332,False,0,0,False,0,False,"172 days, 7:52:58.602764",Active,Q332-HANDBALL-3
0,1048.552017211914,Q-01,False,401.0,0,False,HDB,False,False,False,False,False,11102.0,False,True,False,NONE,False,Handball,Q226,False,0,0,False,0,False,"130 days, 22:46:54.041860",Active,Q226-01-HANDBALL-3
0,1124.6219024658203,M-09,False,109.0,0,False,BKB,False,False,False,False,False,10031.0,False,False,False,NONE,False,Half Court,M018,False,0,0,False,0,False,"137 days, 15:11:14.518476",Inactive,M018-BASKETBALL-2
0,1385.652099609375,X-12,False,212.0,0,False,BKB,False,False,False,False,False,10467.0,False,False,False,NONE,False,Half Court,X214,False,0,0,False,0,False,"148 days, 22:13:38.852060",Active,x214-BASKETBALL-2
0,15657.383377075195,B-03,False,303.0,0,True,SFB,True,False,True,False,False,11221.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",B224,False,0,0,False,0,False,"457 days, 6:15:28.448983",Active,B224-BASEBALL-1
0,1106.7455444335938,B-14,False,314.0,0,False,HDB,False,False,False,False,False,11230.0,False,True,False,NONE,False,Handball,B150,False,0,0,False,0,False,"134 days, 7:27:02.189631",Active,B150-01-HANDBALL-2
0,2704.6737518310547,Q-12,False,412.0,1,False,TNS,False,False,False,False,False,11434.0,False,False,True,NONE,False,Tennis,Q448,False,0,0,False,0,False,"224 days, 12:48:33.709983",Active,Q448-TENNIS-2
0,988.0822296142578,B-13,False,313.0,0,False,BKB,False,False,False,False,False,11224.0,False,False,False,NONE,False,Half Court,B296,False,0,0,True,0,False,"126 days, 22:39:21.205338",Active,B296-BASKETBALL-5
0,960.887924194336,M-14,False,107.0,0,False,HDB,False,False,False,False,False,10024.0,False,True,False,NONE,False,Handball,M071,False,0,0,False,0,False,"132 days, 16:08:53.842604",Active,M071-HANDBALL-2
0,1756.8536071777344,M-09,False,109.0,0,False,VLB,False,False,False,False,False,10027.0,False,False,False,NONE,False,Volleyball,M087,False,0,1,False,0,False,"177 days, 22:55:46.614180",Active,M087-VOLLEYBALL-1
0,10489.337310791016,X-06,False,206.0,0,False,BSB,False,False,False,False,False,10460.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",X289,False,0,0,False,0,False,"380 days, 20:27:47.748795",Inactive,X289-BASEBALL-1
0,3151.242630004883,B-08,False,308.0,0,False,BKB,False,False,False,False,False,11213.0,False,False,False,NONE,True,Full Court,B245,False,0,0,True,0,False,"227 days, 16:12:19.858111",Active,B245-BASKETBALL-6
0,55071.517013549805,R-02,False,502.0,0,False,MPPA,False,True,False,False,False,10306.0,True,False,False,AFB,True,147-295ft W x 295-393ft L,R067,True,0,0,False,0,True,"1024 days, 8:43:43.750220",Active,R067-FOOTBALL-1
0,2048.1564331054688,X-09,False,209.0,0,False,BKB,False,False,False,False,False,10462.0,False,False,False,NONE,False,Half Court,X148M1,False,0,0,True,0,False,"181 days, 23:10:00.660427",Active,X148M1-BASKETBALL-1
0,49957.08227539063,R-01,False,501.0,0,False,CRK,False,False,False,False,False,10310.0,False,False,False,NONE,False,60 ft Cricket Pitch,R015,False,0,0,False,0,False,"839 days, 4:43:36.603959",Active,R015-CRICKET-1
0,4130.372283935547,M-12,False,112.0,0,False,BKB,False,False,False,False,False,10034.0,False,False,False,NONE,False,Full Court,M042,False,0,0,True,0,False,"265 days, 11:45:57.829224",Active,M042-ZN01-BASKETBALL-1
0,3426.774871826172,Q-14,False,414.0,0,False,BKB,False,False,False,False,False,11693.0,False,False,False,NONE,False,Full Court,Q163,False,0,0,False,0,False,"241 days, 5:31:10.492784",Active,Q163-ZN05B-BASKETBALL-1
0,1175.300308227539,Q-14,False,414.0,0,False,BKB,False,False,False,False,False,11691.0,False,False,False,NONE,False,Half Court,Q353,False,0,0,False,0,False,"137 days, 4:15:45.808863",Active,Q353-BASKETBALL-5
0,942.395751953125,R-02,False,595.0,0,False,BOC,False,False,False,False,True,10305.0,False,False,False,NONE,False,Bocce,R046,False,0,0,False,0,False,"176 days, 17:46:41.128013",Active,R046-ZN01-BOCCE-3
0,3471.7653045654297,X-03,False,203.0,0,False,HDB,False,False,False,False,False,10457.0,False,False,False,NONE,False,Handball,X010,False,0,0,False,0,False,"235 days, 17:08:17.395192",Inactive,X010-05-HANDBALL-6
0,1203.4711151123047,Q-07,False,407.0,0,False,HDB,False,False,False,False,False,11355.0,False,True,False,NONE,False,Handball,Q211,False,0,0,False,0,False,"142 days, 0:39:22.180897",Active,Q211-HANDBALL-2
0,1470.9390716552734,Q-11,False,411.0,0,False,HDB,False,False,False,False,False,11364.0,False,True,False,NONE,False,Handball,Q021C,False,0,0,False,0,False,"154 days, 6:33:39.505827",Active,Q021C-HANDBALL-2
0,42296.92335510254,Q-13,False,413.0,0,False,BSB,False,False,False,True,False,11422.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",Q008,False,0,0,False,0,False,"768 days, 0:48:55.967974",Active,Q008-ZN02-BASEBALL-1
0,1307.1344604492188,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11433.0,False,False,False,NONE,False,Handball,Q127,False,0,0,False,0,False,"151 days, 0:46:12.086920",Inactive,Q127-HANDBALL-6
0,45720.85221862793,B-10,False,310.0,0,True,SFB,True,False,True,False,False,11228.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",B028,False,0,0,False,0,False,"820 days, 22:31:55.728079",Active,B028-ZN02-BASEBALL-1
0,3916.711212158203,M-04,False,104.0,0,False,BKB,False,False,False,False,False,10019.0,False,False,False,NONE,False,Full Court,M221,False,0,0,True,0,False,"261 days, 8:30:48.329155",Active,M221-BASKETBALL-3
0,768.9927368164062,X-03,False,203.0,0,False,BKB,False,False,False,False,False,10457.0,False,False,False,NONE,False,Half Court,X010,False,0,0,False,0,False,"111 days, 1:42:34.178890",Active,X010-05-BASKETBALL-3
0,1159.6434173583984,Q-11,False,411.0,0,False,HDB,False,False,False,False,False,11364.0,False,True,False,NONE,False,Handball,Q293,False,0,0,False,0,False,"138 days, 23:00:35.682544",Active,Q293-HANDBALL-4
0,57749.01040649414,B-18,False,318.0,0,False,FTB,False,True,False,False,False,11229.0,True,False,False,AFB,False,147-295ft W x 295-393ft L,B057,True,0,0,False,0,True,"1039 days, 22:39:52.336098",Active,B057-ZN04-FOOTBALL-1
0,1559.4523620605469,Q-13,False,413.0,0,False,BKB,False,False,False,False,False,11411.0,False,False,False,NONE,False,Half Court,Q339,False,0,0,True,0,False,"159 days, 4:19:56.521859",Active,Q339-BASKETBALL-1
0,24321.86000061035,R-01,False,501.0,0,False,SFB,True,False,True,False,False,10301.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",R022,False,0,0,False,0,False,"604 days, 21:28:37.785561",Active,R022-04-BASEBALL-1
0,1118.9265594482422,Q-03,False,403.0,0,False,HDB,False,False,False,False,False,11369.0,False,True,False,NONE,False,Handball,Q362,False,0,0,False,0,False,"136 days, 11:30:24.840134",Active,Q362-HANDBALL-1
0,1178.7027740478516,Q-04,False,404.0,0,False,BKB,False,False,False,False,False,11368.0,False,False,False,NONE,False,Half Court,Q450,False,0,0,False,0,False,"137 days, 17:47:04.868783",Inactive,Q450-BASKETBALL-1
0,3672.41584777832,M-03,False,103.0,0,False,BKB,False,False,False,False,False,10002.0,False,False,False,NONE,False,Full Court,M132,False,0,0,True,0,False,"249 days, 0:47:20.562190",Active,M132-BASKETBALL-1
